EPA_Code,Alasmidonta_marginata,Alasmidonta_viridis,Anodontoides_ferussacianus,Arcidens_confragosus,Lasmigona_complanata,Lasmigona_compressa,Lasmigona_costata,Pyganodon_grandis,Strophitus_undulatus,Utterbackia_imbecillis,Amblema_plicata,Cyclonaias_tuberculata,Elliptio_dilatata,Fusconaia_flava,Megalonaias_nervosa,Pleurobema_sintoxia,Quadrula_metanevra,Quadrula_nodulata,Quadrula_pustulosa,Quadrula_quadrula,Tritogonia_verrucosa,Uniomerus_tetralasmus,Actinonaias_ligamentina,Lampsilis_cardium,Lampsilis_fasciola,Lampsilis_siliquoidea,Lampsilis_teres,Leptodea_fragilis,Ligumia_recta,Ligumia_subrostrata,Obliquaria_reflexa,Potamilus_alatus,Potamilus_ohiensis,Toxolasma_parvum,Toxolasma_texasiensis,Truncilla_donaciformis,Truncilla_truncata,Venustaconcha_ellipsiformis,Villosa_lienosa,latitude,longitude,CH_bd50,Ch_bd100,Ch_bdG100,Glakes,Missi,Bigriver,Pondup_L,Ponddn_L,Pondup_S,Ponddn_S,Pondupst,Ponddnst,Pond,Pondarea,Damupst,Damdnst,Damup_L,Damdn_L,Order,Downorder,Link,Dlink,Sinuosity,CH_Grad,R_Water,RT_Grass,W_Urban,W_Agri,W_Grass,W_Forest,W_Water,W_Wet,W_Area,W_Perm,W_Slope,W_Darcy,WT_Urban,WT_Agri,WT_Grass,WT_Forest,WT_Alluv,WT_Coars,WT_CMorai,WT_Collu,WT_Dune,WT_Fine,WT_ICont,WT_Lacus,WT_Loess,WT_MMora,WT_OWash,WT_PMuck,WT_Rocky,WT_Sand,WT_Shale,WT_Carb,WT_BR50,WT_BR100,WT_BG100,WT_Area,WT_Slope,WT_Precip,WT_Perm,WT_AMean,WT_JMin,WT_JMean,WT_JMax,WT_GDD,WT_Darcy
EVB_01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.10046451,-88.72242769,0,0,1,0,0,1,0,120927.73,0,483.73,0,1,0,0,0,1,0,135799.73,0,2,3,4,1.205,0.00049846,0,0.1794,0.0001,0.9544,0.0455,0,0,0,15.8742,104.447,0.0908,-0.4918,0.0108,0.9463,0.0428,0.0001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,53.532,0.0559,981.5499,100.6544,107.8109,176.3896,239.3477,302.4077,3519.0869,-0.2407
GBL_07,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41.84036849,-88.04225697,0,1,0,0,0,1,16344.96,52298.7,45.5,23.34,1,1,0,0,0,1,0,246737.11,0,2,8,10,1.07,0.0013696,0.0368,0.0275,0.7841,0.0223,0.0149,0.0787,0.0187,0.0859,4.5279,580.7567,1.2242,-17.4293,0.7632,0.0165,0.0172,0.1587,0.1926,0,0,0,0,0.8074,0,0,0,0,0,0,0,0,0.0828,0.9172,0.1244,0.4347,0.4409,69.3666,0.8304,926.6177,233.0061,96.4716,165.4327,231.0634,297.2393,3134.8091,-7.338
EX_01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.07719326,-88.62181646,0,0,1,0,0,1,0,134907.73,0,483.73,0,1,0,0,0,1,0,149779.73,0,3,8,9,1.709,0.00105121,0.0005,0.2201,0.0006,0.8411,0.12,0.0359,0.0004,0.0175,15.147,111.5925,0.4838,-3.7294,0.0068,0.9257,0.0614,0.0056,0.0053,0,0,0,0,0,0,0,0,0.9947,0,0,0,0,1,0,0,0,1,131.7285,0.12,981.0292,102.4437,107.3503,175.7751,239.0656,303.2001,3504.8237,-0.8058
EW_01,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,40.06349901,-88.50857016,0,0,1,0,0,1,0,144022.78,0,483.73,0,1,0,0,0,1,0,158894.78,0,3,7,8,1.659,0.00067698,0.0012,0.2593,0.0024,0.8398,0.1053,0.05,0.001,0.0102,9.594,118.7737,0.6125,-0.9395,0.004,0.9092,0.0785,0.0061,0,0,0,0,0,0.0075,0,0,0,0.9925,0,0,0,0,0.8183,0.1817,0,0,1,119.061,0.2624,992.4153,117.0237,109.7581,178.6806,240.6385,304,3562.3755,-0.1092
GL_01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.82433348,-87.90374498,1,0,0,0,0,1,80352.9,633529.56,32.39,30569.49,1,1,0,0,1,1,64258.16,16357.79,1,4,21,22,2.267,0.00063278,0.0594,0.0289,0.6629,0.0057,0.0175,0.3023,0.0079,0.0292,44.0217,138.6478,0.8275,-6.981,0.7621,0.0109,0.0242,0.1713,0.2327,0,0,0,0,0.741,0,0,0,0,0.0263,0,0,0,0.0046,0.9954,0.2359,0.3187,0.4454,304.7778,0.6789,916.4178,89.0887,94.6205,165.1586,229.3807,295.9781,3045.4021,-8.4419
DTZL_01,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41.8257707,-88.3247337,1,0,0,0,0,1,0,486437.04,17.33,30569.49,1,1,0,0,0,1,0,252703.56,0,2,2,394,1.29,0.00805148,0.011,0.2941,0.6387,0.0025,0.0764,0.2761,0.0006,0.0183,1.4247,73.1541,1.4264,-0.9185,0.2884,0.4327,0.1861,0.067,0,0,0,0,0,0.5298,0,0.1195,0,0.1807,0.17,0,0,0,0.6686,0.3314,0.0806,0.4055,0.5139,79.2027,0.9178,929.8057,96.0545,90.6387,164.6874,227.2516,291,2977.0203,-20.7132
EVBA_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.04290421,-88.77032307,0,0,1,0,0,1,0,90990.81,0,483.73,0,1,0,0,0,1,0,105862.81,0,3,6,7,1.625,0.00098233,0.0002,0.1769,0.0035,0.9056,0.0739,0.0159,0,0.0018,8.289,114.522,0.2445,-0.7591,0.0072,0.9467,0.0441,0.0018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,105.4116,0.0887,986.1837,104.0172,108.7864,176.3896,240.1084,304.0512,3544.7898,-0.3807
EEA_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.02429044,-90.1144194,1,0,0,0,0,1,0,22767.64,0,2963.31,0,1,0,0,0,1,0,139770.72,0,3,12,25,1.126,0.00172997,0.0001,0.2713,0,0.2414,0.3887,0.3699,0,0,0.2871,131,5.4765,-63.185,0,0.628,0.1845,0.1867,0.0029,0,0,0,0,0.9971,0,0,0.4213,0,0,0,0,0,1,0,0.6706,0.2559,0.0735,68.7438,1.8463,957.1287,115.3934,112.0192,182.7378,244.5157,306,3655.686,-0.2522
EG_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0354808,-89.9668183,0,1,0,0,0,1,0,26477.15,0,2963.31,0,1,0,0,0,1,0,191692.94,0,3,14,15,1.201,0.00181181,0.0002,0.3282,0,0.2591,0.3036,0.4217,0,0.0288,4.7547,131,3.7104,-41.8366,0.0092,0.736,0.1651,0.0881,0.0191,0,0,0,0,0.9809,0,0,0,0,0,0,0,0,1,0,0.6251,0.3702,0.0047,89.8587,1.1378,943.201,112.9102,112.8931,183.0178,245.0124,306,3677.6455,-2.2192
E_18,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,40.0190986,-88.60080859,0,0,1,0,0,1,106362.43,93574.72,32.8,483.73,1,1,0,0,1,1,106335.93,108446.72,0,5,230,232,1.382,0.001666,0.0065,0.2072,0.1901,0.5224,0.1582,0.1243,0.0035,0.0542,17.9676,113.5007,0.7264,-7.949,0.0251,0.8313,0.1121,0.0271,0.0399,0,0,0,0,0.5579,0,0,0,0.3007,0.1016,0,0,0,0.6221,0.3779,0,0.008,0.992,1428.8688,0.3869,958.3317,111.5107,106.946,175.7751,239.1657,304.0576,3499.509,-8.5147
EIG_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.01778446,-89.41890913,0,0.9406,0.0594,0,0,1,0,253828.95,0,2963.31,0,1,0,0,0,1,0,422283.99,0,4,70,71,1.103,0.00018749,0.0005,0.208,0.0014,0.8537,0.0907,0.0516,0.0014,0.046,6.3009,119.5615,0.6002,-90.2558,0.0103,0.8967,0.0841,0.0063,0.0854,0.031,0,0,0,0.539,0.031,0,0,0.2036,0.141,0,0,0,1,0,0.0781,0.2056,0.7162,624.4866,0.2753,962.5041,118.4693,113.5838,179.4028,244.3865,309.3053,3721.2456,-9.1687
EEA_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.00144892,-90.057542,1,0,0,0,0,1,0,41972.1,0,2963.31,0,1,0,0,0,1,0,158975.18,0,3,8,10,1.288,0.00422296,0,0.2901,0,0.3388,0.1987,0.4625,0,0,0.5526,131,4.5342,0,0,0.7285,0.1601,0.1103,0,0,0,0,0,1,0,0,0.3698,0,0,0,0,0,1,0,0.6219,0.3134,0.0647,43.8363,1.1396,955.6124,109.1091,112.117,182.7378,244.3919,306,3656.5386,0
EE_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.00782551,-90.11448095,1,0,0,0,0,1,0,22767.64,0,2963.31,0,1,0,0,0,1,0,139770.72,0,2,13,25,1.099,0.0026344,0.0003,0.2543,0,0.263,0.2663,0.4374,0,0.034,5.5098,131,4.2965,-1.8172,0,0.5888,0.1951,0.2117,0.0011,0,0,0,0,0.9989,0,0,0.4235,0,0,0,0,0,1,0,0.6133,0.3137,0.073,49.689,1.7423,961.3037,115.5518,111.8256,182,244.0072,306,3644.9392,-0.2003
EV_04,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,40.00406247,-88.80919981,0,0,1,0,0,1,0,61904.4,0,483.73,0,1,0,0,0,1,0,76776.4,0,3,12,13,1.761,0.00097099,0.0008,0.1947,0.003,0.481,0.2964,0.2142,0.0053,0.0818,2.3652,106.1872,1.1484,-2.8018,0.0048,0.9249,0.0584,0.0117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,177.3036,0.1424,987.9971,103.9854,109.4795,176.3896,240.6493,305.8463,3567.4695,-0.505
DTD_03,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.79126209,-88.44940369,0,0.5652,0.4348,0,0,1,0,477526.74,0,30569.49,0,1,0,0,0,1,0,243793.26,0,2,3,5,1.27,0.00133355,0.0019,0.3258,0.2344,0.4295,0.1754,0.1354,0.0036,0.0533,23.7915,135.373,0.645,-13.2676,0.1238,0.523,0.2305,0.0954,0.037,0,0,0,0,0.6539,0,0.0816,0,0,0.2275,0,0,0,0.8498,0.1502,0,0.3588,0.6412,79.6896,0.8752,931.8395,131.0886,90.4071,164.5228,227.6104,291,2977.7354,-19.5826
EE_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.97323823,-90.09297549,1,0,0,0,0,1,0,43785.09,0,2963.31,0,1,0,0,0,1,0,160788.17,0,2,8,9,1.187,0.00261212,0.0002,0.2823,0,0.2934,0.2744,0.4306,0.0015,0.0068,2.3679,126.9012,2.8791,0,0,0.7074,0.1591,0.1327,0,0,0,0,0,1,0,0,0.2568,0,0,0,0,0,1,0,0.4014,0.4856,0.113,32.0985,1.0359,960.3469,108.7934,112.0047,182,244,306,3645.5154,0
DTCD_03,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7851567,-88.58983865,0.4422,0.5578,0,0,0,1,0,448772.65,0,30569.49,0,1,0,0,0,1,0,215039.17,0,3,6,7,1.487,0.00210398,0,0.3318,0.0029,0.6754,0.2424,0.0793,0,0.0056,10.9926,115.9476,0.5153,-11.3006,0.0033,0.7946,0.1761,0.0241,0.0595,0,0,0,0,0.7788,0,0.1617,0,0,0,0,0,0,0.7588,0.2412,0.0571,0.2775,0.6653,71.7165,0.2791,926.7689,127.0468,88.9414,165.7537,227.9082,290.9957,2954.8352,-1.7433
EIGB_01,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.96613256,-89.22171404,0,0,1,0,0,1,0,348343.84,0,2963.31,0,1,0,0,0,1,0,516798.87,0,3,19,20,1.029,0.00062467,0.0005,0.2008,0.0012,0.9146,0.0741,0.0101,0,0,2.952,99.4223,0.2412,-7.8652,0.0079,0.9185,0.0653,0.0037,0.0658,0,0,0,0,0.4276,0,0,0,0.4035,0.1031,0,0,0,1,0,0,0.0669,0.9331,195.5178,0.2699,972.5781,116.6472,112.7987,179.4028,243.5011,307,3699.0381,-5.6051
DE_11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,39.93545636,-91.04052569,1,0,0,0,1,1,25995.59,0,27.15,0,1,0,0,0,1,0,23152.35,0,0,4,37,44,2.106,0.00071031,0.0038,0.3118,0,0.3847,0.3556,0.2597,0,0.0092,3.5208,100,3.6562,-12.7692,0.0129,0.542,0.2658,0.1767,0.0458,0,0,0.5076,0,0.2098,0,0.2368,0,0,0,0,0.5076,0,0.5415,0.4585,0.4522,0.4874,0.0604,183.4029,2.0331,982.147,89.4191,110.4723,186.0237,246.6982,305.7426,3661.5359,-4.1982
EZZN_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.93204751,-89.80777191,1,0,0,0,0,1,0,149281.38,0,2963.31,0,1,0,0,0,1,0,317736.41,0,2,3,1039,1.285,0.00196221,0.0002,0.2264,0,0.5644,0.2241,0.2107,0.0005,0.0203,30.3354,100.0467,1.6182,-1.0991,0,0.6888,0.1677,0.143,0.0234,0,0,0,0,0.7281,0,0,0,0,0,0,0.2485,0,1,0,0.7687,0.2313,0,46.656,1.1136,927.7663,99.7067,113.366,184.162,245.8788,307,3712.0618,-0.7146
EM_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.89192486,-89.58572964,1,0,0,0,0,1,0,291504.63,0,2963.31,0,1,0,0,0,1,0,459959.66,0,3,15,16,1.186,0.00099779,0.0007,0.3561,0.1046,0.2268,0.484,0.1847,0,0.0903,2.3931,100.9022,1.6717,-66.3035,0.0117,0.7669,0.1764,0.0413,0.0312,0.026,0,0,0.0182,0.2016,0.0078,0.7412,0,0,0,0,0,0,1,0,0.7336,0.2664,0,96.6888,0.5216,919.757,99.2159,113.6949,184.0727,245.9449,307,3723.8872,-5.4461
DE_03,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,39.88053949,-90.70175825,1,0,0,0,1,1,131882.52,0,31.13,0,1,0,0,0,1,0,22896.24,0,0,5,182,183,1.553,0.0002143,0.0056,0.287,0,0.4458,0.2481,0.3061,0,0.0903,0.9468,106.9087,3.5798,-55.8327,0.0063,0.4287,0.265,0.2979,0.0821,0,0,0.1751,0,0.5394,0,0.1339,0,0,0,0,0.2446,0,0.7406,0.2594,0.8299,0.1536,0.0165,824.5872,2.9908,976.707,95.8886,110.1552,184,246.1869,308,3652.4617,-8.3844
EK_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39.87888421,-89.82500221,0,1,0,0,0,1,2862.75,210094.13,10.08,2963.31,1,1,0,0,0,1,0,378549.16,0,3,14,15,1.315,0.00162296,0.0004,0.3841,0,0.4087,0.3823,0.209,0,0.0065,2.493,99.9119,2.0018,-34.4455,0.0096,0.7653,0.1678,0.0563,0.0253,0,0,0,0,0.9747,0,0,0,0,0,0,0,0,1,0,0.611,0.3791,0.0099,100.4076,0.5957,937.7228,99.2142,113.369,183,245.4883,307,3696.3298,-2.0416
DF_05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,39.85971322,-90.33182956,0,0.5517,0.4483,0,1,1,26296.62,0,7.43,0,1,0,0,0,1,0,39825.59,0,0,4,71,73,1.004,0,0.0005,0.3006,0,0.703,0.2075,0.0895,0,0,2.0907,130.8399,2.0839,-41.8269,0.0079,0.7059,0.1931,0.0914,0.0866,0,0,0,0,0.9134,0,0,0.0788,0,0,0,0,0,1,0,0.2737,0.4144,0.3119,410.7528,1.0598,973.0276,100.4594,110.9161,179,242.9128,306,3606.2136,-7.5812
DE_08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39.84164665,-90.8647195,1,0,0,0,1,1,38334.28,0,31.13,0,1,0,0,0,1,0,49796.02,0,0,5,138,140,1.272,0.00012403,0.0064,0.2935,0,0.2115,0.3172,0.4668,0.0045,0.0876,0.5958,100,5.7447,-18.213,0.0059,0.4481,0.2669,0.2771,0.0725,0,0,0.2198,0,0.4525,0,0.1681,0,0,0,0,0.307,0,0.7798,0.2202,0.8186,0.1646,0.0169,656.9982,2.7553,977.2017,94.4982,110.1078,184,246.1541,306.9732,3649.6533,-7.0871
DEJ_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.84539928,-90.95194219,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,19,1.311,0.00302514,0.0004,0.2888,0,0.2963,0.2961,0.4076,0,0.016,5.1273,99.4639,4.0418,-44.9796,0,0.3628,0.325,0.3117,0.0767,0,0,0,0,0.1947,0,0.1687,0,0,0,0,0.56,0,0.986,0.014,0.937,0.063,0,67.7259,3.1825,980.6862,99.8312,110.0701,185,245.121,305.9976,3637.1423,-7.3957
ES_13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,39.85273431,-88.99864272,0,0.8792,0.1208,0,0,1,0,535792.84,0,2963.31,0,1,0,0,0,1,0,704247.87,0,3,20,401,1.596,0.00085906,0.002,0.1448,0.511,0.0769,0.0289,0.3636,0.0039,0.0981,8.4969,110.2295,2.0262,-16.0648,0.1646,0.7233,0.0605,0.0463,0.0214,0,0,0,0,0,0,0,0,0.9786,0,0,0,0,1,0,0,0.117,0.883,228.3291,0.3112,998.215,108.5504,114.6766,179.9822,244.5529,310,3742.3577,-1.6162
E_09,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,39.8292404,-88.99204077,0,1,0,0,0,1,4126.94,538984.5,2116.84,2963.31,1,1,0,0,1,1,4126.94,707439.54,0,5,380,381,1.311,0.00031252,0.0468,0.2042,0.5617,0.0082,0.0495,0.2964,0.0651,0.0624,7.8219,117.9696,1.3432,-13.7672,0.044,0.7948,0.1073,0.0444,0.0336,0,0,0,0,0.3311,0,0,0,0.5702,0.0603,0,0,0,0.7757,0.2243,0,0.0458,0.9542,2407.8213,0.4179,972.769,112.2888,109.5327,175.7751,240.8391,310.8556,3576.7673,-5.8424
E_26,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,39.83355899,-89.54523031,1,0,0,0,0,1,2513.09,311263.28,61.2,2963.31,1,1,0,0,1,1,44763.93,479718.31,0,6,906,907,1.064,0,0.0545,0.202,0.0072,0.1871,0.2096,0.5245,0.0526,0.3972,2.0007,195.7926,0.6226,-10.3158,0.038,0.7981,0.1083,0.0445,0.057,0.0164,0,0,0.0058,0.5847,0.0107,0.015,0,0.282,0.0376,0,0,0,0.9193,0.0807,0.2617,0.2576,0.4807,6691.3416,0.3745,973.8116,100.2747,114.3651,175.7751,244.4654,312.6768,3728.4575,-5.5817
EL_01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,39.82040988,-89.69428959,1,0,0,0,0,1,0,292787.6,0,2963.31,0,1,0,0,0,1,0,461242.64,0,3,24,25,1.55,0.00016309,0.0011,0.3105,0.2636,0.3577,0.1573,0.1749,0.0017,0.1377,3.2157,99.7585,0.8559,-15.0702,0.0982,0.6998,0.1502,0.0493,0.0526,0,0,0,0,0.937,0,0,0,0,0,0,0.0104,0,1,0,0.3485,0.5304,0.1212,271.3878,0.492,935.0092,99.1297,114.6997,181.6796,246.1122,308.7549,3742.8408,-2.9038
DTC_07,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41.72876118,-88.50008917,0,1,0,0,0,1,98422.02,407388.02,23.79,30569.49,1,1,0,0,0,1,0,173654.54,0,4,20,21,1.449,0.00032846,0.0032,0.336,0.0552,0.5589,0.2715,0.1101,0,0.0256,10.1205,153.8499,0.7616,-19.9069,0.0286,0.7523,0.182,0.0325,0.0846,0,0,0,0,0.658,0,0.1925,0,0,0.0649,0,0,0,0.7189,0.2811,0.0237,0.3318,0.6444,279.7731,0.3502,927.7515,133.856,89.7645,164.6846,228.3527,292.0097,2980.5979,-5.6965
GBK_02,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.72232261,-88.13120681,1,0,0,0,0,1,50847.6,22614.29,8.68,35.35,1,1,0,0,1,1,27009.83,175189.51,0,3,29,30,1.08,0.00154985,0.0175,0.0861,0.8044,0.0329,0.0072,0.1454,0.0032,0.017,3.1203,159.9224,0.8021,-18.1085,0.6191,0.1114,0.0716,0.1556,0.1478,0,0,0,0,0.6838,0,0.1168,0,0,0.0515,0,0,0,0.0164,0.9836,0.0277,0.4899,0.4824,316.1367,0.5913,927.468,229.4042,94.4956,164.1121,229.7639,297.2961,3096.5479,-8.6567
DTCA_08,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,41.72360637,-88.5750142,0,0,1,0,0,1,0,431335.92,0,30569.49,0,1,0,0,0,1,0,197602.44,0,1,1,11,1.137,0.00206991,0,0.2406,0.0035,0.8916,0.0993,0.0017,0,0.004,9.5526,178,0.0979,-0.8696,0.0035,0.8916,0.0993,0.0017,0.0562,0,0,0,0,0.9354,0,0.0084,0,0,0,0,0,0,0.8211,0.1789,0,0.0453,0.9547,9.5526,0.0979,926.5688,178,91.6816,167.7709,229.9918,291.9157,3050.8398,-0.8696
DTCA_04,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.72360637,-88.5750142,0,0,1,0,0,1,0,431335.92,0,30569.49,0,1,0,0,0,1,0,197602.44,0,1,1,11,1.137,0.00206991,0,0.2406,0.0035,0.8916,0.0993,0.0017,0,0.004,9.5526,178,0.0979,-0.8696,0.0035,0.8916,0.0993,0.0017,0.0562,0,0,0,0,0.9354,0,0.0084,0,0,0,0,0,0,0.8211,0.1789,0,0.0453,0.9547,9.5526,0.0979,926.5688,178,91.6816,167.7709,229.9918,291.9157,3050.8398,-0.8696
GBL_19,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.712434,-88.0802812,0.7292,0.2708,0,0,0,1,68182.73,0,45.5,23.34,1,1,0,0,1,1,18249.95,194438.41,0,3,20,90020,1.175,0.00108967,0.0222,0.0424,0.3953,0.0355,0.1268,0.2185,0.0889,0.0584,3.2994,259.018,1.5816,-23.82,0.6961,0.02,0.0407,0.2039,0.1656,0,0,0,0,0.8182,0,0.0162,0,0,0,0,0,0,0.0295,0.9705,0.0828,0.5244,0.3928,194.6133,0.9648,929.7334,211.9691,96.8069,165,231.2935,298,3159.1399,-7.2846
DEAA_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.80022611,-90.72913541,0.8357,0.1643,0,0,1,1,43537.32,0,9.23,0,1,0,0,0,0,0,0,0,0,4,26,27,1.616,0.00172842,0.0003,0.3357,0,0.2729,0.2845,0.4425,0,0.0526,2.9448,131,4.2366,-39.8151,0.0008,0.4487,0.3226,0.2268,0.0852,0,0,0,0,0.9148,0,0,0,0,0,0,0,0,0.658,0.342,0.4481,0.5519,0,111.645,2.6822,978.7367,116.3232,110.9421,185,246.0248,308,3682.2068,-6.4533
EQ_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.78984447,-89.23114179,0,1,0,0,0,1,0,449104.78,0,2963.31,0,1,0,0,0,1,0,617559.81,0,4,26,27,1.08,0.00035211,0.0018,0.2356,0.0005,0.5929,0.3213,0.0715,0,0.0656,1.7001,129.6305,1.1382,-29.495,0.0122,0.8762,0.099,0.0111,0.0175,0.022,0,0,0,0.7294,0.022,0,0,0.1707,0.0604,0,0,0,1,0,0,0.7251,0.2749,201.3813,0.2609,980.443,111.0923,117.1544,181.2549,246.0283,311,3818.3767,-5.4873
EU_01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,39.78424998,-88.84814281,0,0,1,0,0,1,568.18,19831.38,8.17,2116.84,1,1,0,0,0,1,0,19831.38,0,3,10,11,1.14,0.00174658,0.0003,0.2546,0.1547,0.358,0.2923,0.1933,0.0018,0.0451,3.5901,107.5019,1.1599,-2.1612,0.0193,0.854,0.098,0.0279,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0017,0.9983,61.3008,0.243,992.3245,114.6188,115.685,181,244.7014,308.4796,3769.3352,-0.8675
