"","COMID","A_ligamentina","A_confragosus","E_triquetra"
"6037",13883074,1,0,0
"6038",13883078,0,1,0
"6039",13883082,1,1,0
"6040",13883084,1,1,0
"6041",13883086,1,1,0
"6042",13883088,1,1,0
"6043",13883092,1,1,0
"6044",13883096,0,0,0
"6045",13883102,1,1,0
"6046",13883104,1,1,0
"6047",13883118,1,1,0
"6048",13883152,0,0,0
"6049",13883160,0,0,0
"6050",13883860,1,1,0
"6051",13883862,0,0,0
"6052",13885592,0,0,0
"6053",13888236,0,0,0
"6054",13888240,0,0,0
"6055",13888248,0,0,0
"6056",13888252,0,0,0
"6057",13888258,0,0,0
"6058",13888280,0,0,0
"6059",13888282,0,0,0
"6060",13888290,0,0,0
"6061",13888292,0,0,0
"6062",13888298,0,0,0
"6063",13888312,0,0,0
"6064",13888340,0,0,0
"6065",13888356,0,0,0
"6066",13888358,0,0,0
"6067",13888372,0,0,0
"6068",13888378,0,0,0
"6069",13888408,0,0,0
"6070",13888432,0,0,0
"6071",13888448,0,0,0
"6072",13888462,0,0,0
"6073",13888468,0,0,0
"6074",13888470,0,0,0
"6075",13888484,0,0,0
"6076",13888490,0,0,0
"6077",13888510,0,0,0
"6078",13888552,0,0,0
"6079",13888570,0,0,0
"6080",13888590,0,0,0
"6081",13888598,0,1,0
"6082",13888626,0,0,0
"6083",13888628,0,1,0
"6084",13888630,0,1,0
"6085",13888646,0,0,0
"6086",13888656,1,1,0
"6087",13888668,0,0,0
"6088",13888676,0,0,0
"6089",13888688,1,1,0
"6090",13888702,0,0,0
"6091",13888706,0,0,0
"6092",13888712,0,0,0
"6093",13888714,0,0,0
"6094",13888722,0,0,0
"6095",13888782,0,1,0
"6096",13888784,0,1,0
"6097",13888820,0,1,0
"6098",13888836,0,1,0
"6099",13888842,0,1,0
"6100",13888868,0,1,0
"6101",13888890,0,1,0
"6102",13888900,0,1,0
"6103",13888930,0,1,0
"6104",13888960,0,1,0
"6105",13888968,0,0,0
"6106",13888984,0,0,0
"6107",13889008,0,0,0
"6108",13889050,0,0,0
"6109",13889058,0,0,0
"6110",13889066,0,0,0
"6111",13889092,0,1,0
"6112",13889094,0,0,0
"6113",13889108,1,0,0
"6114",13889120,0,0,0
"6115",13889146,0,0,0
"6116",13889156,0,0,0
"6117",13889158,0,1,0
"6118",13889160,0,0,0
"6119",13889164,0,0,0
"6120",13889166,0,0,0
"6121",13889196,0,1,0
"6122",13889206,1,1,0
"6123",13889216,0,0,0
"6124",13889234,0,1,0
"6125",13889294,0,1,0
"6126",13889300,0,0,0
"6127",13889312,0,0,0
"6128",13889328,0,0,0
"6129",13889346,0,1,0
"6130",13889360,0,0,0
"6131",13889362,0,1,0
"6132",13889368,0,0,0
"6133",13889380,0,0,0
"6134",13889382,0,0,0
"6135",13889384,0,0,0
"6136",13889404,0,1,0
"6137",13889406,0,0,0
"6138",13889418,1,1,0
"6139",13889468,0,0,0
"6140",13889494,0,1,0
"6141",13889532,0,1,0
"6142",13889538,0,1,0
"6143",13889548,0,1,0
"6144",13889552,1,1,0
"6145",13890452,0,0,0
"6146",13890496,0,0,0
"6147",13890516,0,0,0
"6148",13890528,0,1,0
"6149",13890538,0,1,0
"6150",13890546,0,0,0
"6151",13890562,0,1,0
"6152",13890570,0,0,0
"6153",13890586,0,0,0
"6154",13890602,0,1,0
"6155",13890620,0,0,0
"6156",13890638,1,1,0
"6157",13890640,0,0,0
"6158",13890654,0,0,0
"6159",13890668,0,0,0
"6160",13890684,0,0,0
"6161",13890708,0,0,0
"6162",13890714,0,0,0
"6163",13890718,1,1,0
"6164",13890742,0,0,0
"6165",13890744,1,1,0
"6166",13890770,0,0,0
"6167",13890792,1,1,0
"6168",13890802,1,1,0
"6169",13890808,1,1,0
"6170",13890812,0,0,0
"6171",13890822,0,0,0
"6172",13890826,0,0,0
"6173",13890830,1,0,0
"6174",13890832,1,1,0
"6175",13890840,1,1,0
"6176",13890846,1,0,0
"6177",13890862,1,0,0
"6178",13890866,1,0,0
"6179",13890870,1,1,0
"6180",13890876,1,1,0
"6181",13890890,0,0,0
"6182",13890900,0,1,0
"6183",13890914,0,0,0
"6184",13890928,0,0,0
"6185",13890932,0,0,0
"6186",13890936,1,1,0
"6187",13890964,0,1,0
"6188",13890966,0,0,0
"6189",13890970,0,0,0
"6190",13890976,0,0,0
"6191",13890986,0,0,0
"6192",13890998,1,0,0
"6193",13891008,1,1,0
"6194",13891014,0,0,0
"6195",13891020,0,0,0
"6196",13891046,0,0,0
"6197",13891048,0,0,0
"6198",13891052,0,0,0
"6199",13891058,0,0,0
"6200",13891074,0,0,0
"6201",13891088,0,0,0
"6202",13891102,0,0,0
"6203",13891108,0,0,0
"6204",13891126,0,0,0
"6205",13891132,0,1,0
"6206",13891154,0,0,0
"6207",13891164,1,1,0
"6208",13891166,0,0,0
"6209",13891202,0,0,0
"6210",13891218,0,0,0
"6211",13891228,0,0,0
"6212",13891238,1,1,0
"6213",13891242,0,0,0
"6214",13891246,0,1,0
"6215",13891256,1,1,0
"6216",13891260,0,0,0
"6217",13891280,0,0,0
"6218",13891284,0,0,0
"6219",13891286,0,0,0
"6220",13891294,0,0,0
"6221",13891308,0,0,0
"6222",13891322,0,0,0
"6223",13891330,0,0,0
"6224",13891354,0,0,0
"6225",13891362,0,0,0
"6226",13891364,0,0,0
"6227",13891378,0,0,0
"6228",13891400,0,0,0
"6229",13891402,0,0,0
"6230",13891454,0,1,0
"6231",13891460,0,0,0
"6232",13891464,0,0,0
"6233",13891510,0,0,0
"6234",13891512,0,0,0
"6235",13891536,0,0,0
"6236",13891584,0,0,0
"6237",13891592,0,0,0
"6238",13891594,0,0,0
"6239",13891640,0,0,0
"6240",13891674,0,0,0
"6241",13891676,0,0,0
"6242",13891684,0,0,0
"6243",13891686,0,0,0
"6244",13891700,0,0,0
"6245",13891702,0,1,0
"6246",13891704,0,0,0
"6247",13891706,0,0,0
"6248",13891710,0,0,0
"6249",13891712,0,0,0
"6250",13891716,0,0,0
"6251",13891718,0,0,0
"6252",13891724,0,0,0
"6253",13891732,0,0,0
"6254",13891766,0,0,0
"6255",13891768,0,0,0
"6256",13891772,0,0,0
"6257",13891796,0,0,0
"6258",13891798,0,0,0
"6259",13891810,0,1,0
"6260",13891814,0,0,0
"6261",13891850,0,1,0
"6262",13891934,0,0,0
"6263",13892152,0,0,0
"6264",13892170,0,0,0
"6265",13892186,0,0,0
"6266",13892190,0,0,0
"6267",13892192,0,0,0
"6268",13892216,0,0,0
"6269",13892226,0,0,0
"6270",13892296,0,0,0
"6271",13892304,0,0,0
"6272",13892308,0,0,0
"6273",13892324,0,0,0
"6274",13892360,0,0,0
"6275",13892370,0,0,0
"6276",13892374,0,0,0
"6277",13892376,0,0,0
"6278",13892382,0,0,0
"6279",13892386,0,0,0
"6280",13892390,0,0,0
"6281",13892398,0,0,0
"6282",13892414,0,0,0
"6283",13892420,0,0,0
"6284",13892422,0,0,0
"6285",13892430,0,0,0
"6286",13892438,0,0,0
"6287",13892456,0,0,0
"6288",13892652,0,0,0
"6289",13892660,0,0,0
"6290",13892686,0,0,0
"6291",13892692,0,0,0
"6292",13892698,0,0,0
"6293",13892838,0,0,0
"6294",13892842,1,1,0
"6295",13892874,0,0,0
"6296",13892882,0,1,0
"6297",13892886,0,0,0
"6298",13892890,0,0,0
"6299",13892892,0,0,0
"6300",13892896,0,0,0
"6301",13892922,0,0,0
"6302",13892980,1,1,0
"6303",13892982,1,0,0
"6304",13892984,1,0,0
"6305",13892986,1,0,0
"6306",13892988,0,0,0
"6307",13892990,1,0,0
"6308",13892994,1,0,0
"6309",13893006,1,0,0
"6310",13893010,1,0,0
"6311",13893016,1,1,0
"6312",13893022,1,1,0
"6313",13893024,1,0,0
"6314",13893032,1,1,0
"6315",13893038,1,0,0
"6316",13893046,1,0,0
"6317",13893058,1,0,0
"6318",13893062,1,1,0
"6319",13893066,1,1,0
"6320",13893068,0,0,0
"6321",13893070,1,0,0
"6322",13893072,1,1,0
"6323",13893074,0,0,0
"6324",13893076,1,0,0
"6325",13893080,1,1,0
"6326",13893088,1,1,0
"6327",13893110,1,0,0
"6328",13893112,1,0,0
"6329",13893116,1,1,0
"6330",13893126,1,0,0
"6331",13893132,0,0,0
"6332",13893142,1,0,0
"6333",13893144,0,0,0
"6334",13893148,1,0,0
"6335",13893162,1,1,0
"6336",13893166,1,0,1
"6337",13893170,1,0,0
"6338",13893176,1,0,0
"6339",13893184,1,0,0
"6340",13893190,1,1,0
"6341",13893194,1,0,0
"6342",13893198,1,0,0
"6343",13893204,1,0,0
"6344",13893208,1,0,0
"6345",13893214,1,0,0
"6346",13893216,1,0,0
"6347",13893220,1,0,0
"6348",13893222,0,0,0
"6349",13893224,1,0,0
"6350",13893228,1,1,0
"6351",13893234,1,0,0
"6352",13893342,1,0,0
"6353",13893344,0,0,0
"6354",13893350,0,0,0
"6355",13893822,0,0,0
"6356",13893826,0,0,0
"6357",13893828,0,0,0
"6358",13893832,0,0,0
"6359",13893834,0,0,0
"6360",13893848,0,0,0
"6361",13893948,0,0,0
"6362",13893974,0,0,0
"6363",13893980,0,0,0
"6364",13893984,0,0,0
"6365",13893986,0,0,0
"6366",13893990,0,0,0
"6367",13893996,0,0,0
"6368",13893998,0,0,0
"6369",13894150,0,0,0
"6370",13894310,1,0,0
"6371",13894312,0,0,0
"6372",13894314,1,1,0
"6373",13898828,1,0,0
"6374",14761369,1,0,0
"6375",14762523,1,0,0
"6376",14762571,1,0,0
"6377",14762609,1,0,0
"6378",14762611,0,0,0
"6379",14762637,1,0,1
"6380",14762735,1,0,1
"6381",14762749,1,0,1
"6382",14762753,1,0,1
"6383",14762765,1,0,1
"6384",14762873,1,0,1
"6385",14762881,1,0,1
"6386",14762893,1,0,1
"6387",14762917,0,0,0
"6388",14762931,1,0,0
"6389",14762939,1,0,1
"6390",14762945,1,0,1
"6391",14762951,1,0,1
"6392",14762955,1,0,0
"6393",14762961,1,0,1
"6394",14762967,1,0,1
"6395",14762971,1,0,1
"6396",14762973,1,0,1
"6397",14762989,1,0,0
"6398",14762995,1,0,0
"6399",14762997,1,0,0
"6400",14763001,1,0,0
"6401",14763003,1,0,1
"6402",14763005,1,0,0
"6403",14763007,1,0,0
"6404",14763013,1,0,1
"6405",14763015,1,0,0
"6406",14763017,1,0,1
"6407",14763023,1,0,0
"6408",14763027,1,0,0
"6409",14763035,1,0,0
"6410",14763037,1,0,0
"6411",14763041,1,0,0
"6412",14763045,1,0,0
"6413",14763055,1,0,0
"6414",14763059,1,0,0
"6415",14763065,1,0,0
"6416",14763069,1,0,0
"6417",14763073,1,0,0
"6418",14763077,1,0,0
"6419",14763081,1,0,0
"6420",14763085,1,0,0
"6421",14763091,1,0,0
"6422",14763097,1,0,0
"6423",14763101,1,0,0
"6424",14763107,1,0,0
"6425",14763111,1,0,0
"6426",14763115,1,0,0
"6427",14763117,1,0,1
"6428",14763123,1,0,0
"6429",14763125,1,0,0
"6430",14763153,1,0,0
"6431",14763155,1,0,0
"6432",14763157,1,0,1
"6433",14763165,1,0,0
"6434",14763167,1,0,0
"6435",14763169,1,0,0
"6436",14763171,1,0,0
"6437",14763173,1,0,0
"6438",14763175,1,0,0
"6439",14763317,0,0,0
"6440",14763707,1,0,1
"6441",14763715,1,0,1
"6442",14763863,1,0,0
"6443",14763865,1,0,1
"6444",14763869,1,0,1
"6445",14763875,1,0,0
"6446",14763877,1,0,1
"6447",14763881,1,0,1
"6448",14763885,1,0,1
"6449",14763891,1,0,0
"6450",14763893,1,0,1
"6451",14763897,1,0,1
"6452",14763905,1,0,1
"6453",14763909,1,1,1
"6454",14763913,1,0,1
"6455",14763917,1,0,1
"6456",14763921,1,0,1
"6457",14763923,1,0,1
"6458",14763925,1,0,0
"6459",14763931,1,0,0
"6460",14763935,1,0,1
"6461",14763937,1,0,0
"6462",14763939,1,0,0
"6463",14763941,1,0,0
"6464",14763947,1,0,0
"6465",14763949,1,1,0
"6466",14763953,1,0,1
"6467",14763957,1,0,0
"6468",14770640,1,0,0
"6469",14770666,1,0,1
"6470",14770724,1,0,1
"6471",14770726,1,0,1
"6472",14770730,1,0,1
"6473",14770742,1,0,1
"6474",14770750,1,0,1
"6475",14770752,1,0,0
"6476",14770768,1,0,1
"6477",14770770,1,0,0
"6478",14770774,1,0,1
"6479",14770782,1,0,0
"6480",14770784,1,0,0
"6481",14770786,1,0,0
"6482",14770790,1,0,0
"6483",14770796,1,0,0
"6484",14770798,1,0,0
"6485",14770808,1,0,0
"6486",14770814,1,1,1
"6487",14770826,1,0,0
"6488",14770842,1,0,1
"6489",14770846,1,0,1
"6490",14771284,1,0,1
"6491",14771292,1,0,0
"6492",14771294,1,0,1
"6493",14771404,1,0,1
"6494",14771450,1,0,1
"6495",14771460,1,0,1
"6496",14771566,1,0,1
"6497",14771624,1,0,1
"6498",14771644,1,0,0
"6499",14771658,1,0,1
"6500",14771666,1,0,1
"6501",14771668,1,0,1
"6502",14771676,1,0,1
"6503",14771692,1,0,1
"6504",14771694,1,0,1
"6505",14771698,1,0,1
"6506",14771708,1,0,1
"6507",14771718,1,0,1
"6508",14771720,1,0,1
"6509",14771732,1,0,1
"6510",14771736,1,0,1
"6511",14771740,1,0,0
"6512",14771744,1,0,0
"6513",14771750,1,0,1
"6514",14771760,1,0,1
"6515",14771766,1,0,0
"6516",14771784,1,0,1
"6517",14771792,1,0,1
"6518",14771798,1,0,1
"6519",14771800,1,0,0
"6520",14771816,1,0,1
"6521",14771830,1,0,1
"6522",14771840,1,0,0
"6523",14771846,1,0,0
"6524",14771876,1,0,1
"6525",14774200,0,0,0
"6526",14778688,0,0,0
"6527",14778692,0,0,0
"6528",14778702,1,0,0
"6529",14778718,1,0,0
"6530",14778720,1,0,0
"6531",14778740,1,0,1
"6532",14778742,1,0,1
"6533",14778744,0,0,0
"6534",14778756,1,0,1
"6535",14778786,1,0,1
"6536",14779136,1,0,1
"6537",14779154,1,0,1
"6538",14779166,1,0,1
"6539",14779178,1,0,1
"6540",14779232,1,0,1
"6541",14779236,1,0,0
"6542",14779256,1,0,0
"6543",14779300,1,0,1
"6544",14779330,0,0,0
"6545",14779332,1,0,1
"6546",14779334,1,0,1
"6547",14779336,1,0,1
"6548",14779338,1,0,0
"6549",14779342,1,0,1
"6550",14779344,1,0,1
"6551",14779356,1,0,0
"6552",14779358,1,0,1
"6553",14779372,1,0,1
"6554",14779374,1,1,1
"6555",14779428,1,1,0
"6556",14779442,1,0,1
"6557",14779448,1,0,0
"6558",14779450,1,0,0
"6559",14779490,1,0,0
"6560",14779542,1,0,1
"6561",14779588,1,0,0
"6562",14779600,1,0,1
"6563",14779604,1,0,0
"6564",14779606,1,0,0
"6565",14779622,1,0,0
"6566",14779626,1,0,0
"6567",14779656,1,0,0
"6568",14779690,1,0,0
"6569",14779736,0,0,0
"6570",14779984,1,0,0
"6571",14779988,1,0,1
"6572",14779990,1,0,1
"6573",14780020,1,0,1
"6574",14780034,1,0,0
"6575",14780036,1,0,0
"6576",14780038,1,0,1
"6577",14780052,1,0,0
"6578",14780092,1,1,0
"6579",14780096,1,1,1
"6580",14780100,1,1,0
"6581",14780102,1,0,0
"6582",14780104,1,1,0
"6583",14780112,1,1,0
"6584",14780114,1,1,0
"6585",14780118,1,1,0
"6586",14780122,1,1,0
"6587",14780126,1,0,0
"6588",14780134,1,1,0
"6589",14780142,1,1,0
"6590",14780146,1,0,0
"6591",14780152,1,0,0
"6592",14780154,1,0,0
"6593",14780158,1,1,0
"6594",14780160,1,1,1
"6595",14780164,1,1,0
"6596",14780186,1,1,0
"6597",14780192,1,1,0
"6598",14780194,1,0,0
"6599",14780200,1,1,0
"6600",14780202,1,1,0
"6601",14780204,1,1,0
"6602",14780208,1,1,0
"6603",14780210,1,1,0
"6604",14780218,1,1,0
"6605",14780222,1,1,0
"6606",14780226,1,1,0
"6607",14780252,1,0,1
"6608",14780254,1,0,1
"6609",14780274,1,1,1
"6610",14780300,1,1,0
"6611",14780302,1,1,1
"6612",14780304,1,1,1
"6613",14780308,1,1,1
"6614",14780310,1,1,0
"6615",14780312,1,1,0
"6616",14780314,1,1,0
"6617",14780316,0,0,0
"6618",14784427,1,0,0
"6619",14784487,1,0,0
"6620",14784489,1,0,0
"6621",14784503,1,0,1
"6622",14784507,1,0,1
"6623",14784511,1,0,0
"6624",14784515,1,0,1
"6625",14784535,1,0,0
"6626",14784537,0,0,0
"6627",14784551,1,0,1
"6628",14784579,1,1,1
"6629",14784587,1,0,1
"6630",14784607,1,1,1
"6631",14784611,1,0,0
"6632",14784613,1,0,1
"6633",14784617,1,0,0
"6634",14784621,1,0,0
"6635",14784631,1,0,0
"6636",14784639,1,0,0
"6637",14784647,1,0,0
"6638",14784655,1,0,0
"6639",14784661,1,0,0
"6640",14784663,1,0,0
"6641",14784665,1,0,1
"6642",14784669,1,0,1
"6643",14784677,1,1,0
"6644",14785333,1,0,0
"6645",14785821,1,0,0
"6646",14785827,1,0,0
"6647",14785833,1,0,0
"6648",14785839,1,0,0
"6649",14785847,1,0,0
"6650",14785853,1,0,0
"6651",14785873,1,0,0
"6652",14785875,1,0,0
"6653",14785877,1,0,1
"6654",14785879,0,0,0
"6655",14785887,1,0,0
"6656",14785893,0,0,0
"6657",14785899,1,0,0
"6658",14785905,1,0,0
"6659",14785909,0,0,0
"6660",14785911,0,0,0
"6661",14785913,0,0,0
"6662",14785919,1,0,0
"6663",14785921,0,0,0
"6664",14785923,1,0,0
"6665",14785927,1,0,1
"6666",14785929,0,0,0
"6667",14785931,1,0,0
"6668",14785933,1,0,1
"6669",14785935,1,0,1
"6670",14786171,1,0,0
"6671",14786177,1,0,0
"6672",14786179,1,0,0
"6673",14786195,1,0,0
"6674",14786225,1,0,0
"6675",14786231,1,0,0
"6676",14786237,1,0,0
"6677",14786247,1,0,0
"6678",14786249,1,0,0
"6679",14786253,1,0,0
"6680",14786259,1,0,1
"6681",14786263,1,0,0
"6682",14786267,1,0,1
"6683",14786273,1,0,1
"6684",14786277,1,0,1
"6685",14786281,1,0,1
"6686",14786321,1,0,0
"6687",14786327,1,0,1
"6688",14787019,1,0,0
"6689",14787023,1,0,0
"6690",14787029,1,0,0
"6691",14787047,1,0,0
"6692",14787051,1,0,0
"6693",14787053,1,0,0
"6694",14787055,0,0,0
"6695",14787057,0,0,0
"6696",14787105,1,0,0
"6697",14787109,1,0,0
"6698",14787123,0,0,0
"6699",14787125,1,0,0
"6700",14787133,0,0,0
"6701",14787137,1,0,0
"6702",14787143,1,0,0
"6703",14787151,1,0,0
"6704",14787153,1,0,0
"6705",14787175,0,0,0
"6706",14787177,0,0,0
"6707",14787179,0,0,0
"6708",14787181,0,0,0
"6709",14787183,1,0,0
"6710",14787191,1,0,0
"6711",14787195,1,0,0
"6712",14787201,1,0,0
"6713",14787259,1,0,0
"6714",14787261,1,0,0
"6715",14787265,1,0,0
"6716",14787267,1,0,0
"6717",14787269,1,0,0
"6718",14787279,1,0,0
"6719",14787297,1,0,0
"6720",14787303,1,0,0
"6721",14787323,1,0,0
"6722",14787397,1,0,0
"6723",14787477,1,0,1
"6724",14787485,1,0,0
"6725",14787487,1,0,0
"6726",14787489,0,0,0
"6727",14787493,0,0,0
"6728",14787501,1,0,0
"6729",14787525,1,0,0
"6730",14787527,1,0,0
"6731",14787531,0,0,0
"6732",14787539,1,0,0
"6733",14787545,1,0,0
"6734",14787555,1,0,0
"6735",14787569,1,0,0
"6736",14787585,1,0,0
"6737",14787613,0,0,0
"6738",14787627,0,0,0
"6739",14787629,1,0,0
"6740",14787631,1,0,0
"6741",14787633,1,0,0
"6742",14787635,0,0,0
"6743",14787903,1,0,0
"6744",14787931,1,0,0
"6745",14787935,1,0,0
"6746",14787937,1,0,1
"6747",14787969,1,0,0
"6748",14787971,0,0,1
"6749",14787991,1,0,1
"6750",14788089,1,0,0
"6751",14788091,1,0,0
"6752",14788095,1,1,1
"6753",14788097,1,0,1
"6754",14788099,1,0,1
"6755",14788101,1,0,0
"6756",14788103,1,0,0
"6757",14788105,1,0,0
"6758",14788127,1,1,0
"6759",14788129,1,0,1
"6760",14788137,1,0,1
"6761",14788139,1,1,1
"6762",14788159,1,0,0
"6763",14788161,1,0,1
"6764",14788163,1,0,0
"6765",14788165,1,1,1
"6766",14789987,1,0,0
"6767",14790005,1,0,1
"6768",14790007,1,1,1
"6769",14790013,1,0,0
"6770",14803413,1,0,0
"6771",14804289,1,1,0
"6772",14804295,1,1,0
"6773",14804307,1,1,1
"6774",14804309,1,1,1
"6775",14804317,1,1,0
"6776",14804337,1,1,0
"6777",14804345,1,1,1
"6778",14804351,1,1,1
"6779",14804355,1,1,0
"6780",14804359,1,1,1
"6781",14804371,1,1,1
"6782",14804375,1,1,1
"6783",14804379,1,1,1
"6784",14804387,1,1,1
"6785",14804395,1,1,1
"6786",14804403,1,1,1
"6787",14804437,1,1,0
"6788",14804443,1,1,0
"6789",14804445,1,1,0
"6790",14804451,1,1,1
"6791",14804455,1,1,0
"6792",14804459,1,1,1
"6793",14804461,0,1,0
"6794",14804465,1,1,0
"6795",14804469,1,1,0
"6796",14804473,1,1,1
"6797",14804477,1,1,0
"6798",14804481,1,1,0
"6799",14804493,1,1,0
"6800",14804497,1,1,0
"6801",14804505,1,1,0
"6802",14804507,1,1,0
"6803",14804519,1,1,0
"6804",14804529,1,1,0
"6805",14804553,1,1,1
"6806",14804555,1,0,1
"6807",14805075,1,1,0
"6808",14805157,1,0,0
"6809",14805181,0,0,0
"6810",14805185,0,0,0
"6811",14805189,0,0,0
"6812",14805591,0,0,0
"6813",14805593,0,0,0
"6814",14805595,0,0,0
"6815",14805605,0,0,0
"6816",14805609,0,0,0
"6817",14805613,0,0,0
"6818",14805617,0,0,0
"6819",14805627,0,0,0
"6820",14805629,0,0,0
"6821",14805639,0,0,0
"6822",14805643,0,0,0
"6823",14805645,0,0,0
"6824",14805647,0,0,0
"6825",14805655,0,0,0
"6826",14805657,0,0,0
"6827",14805659,0,0,0
"6828",14805673,0,0,0
"6829",14805679,0,0,0
"6830",14805681,0,0,0
"6831",14805683,0,0,0
"6832",14805691,0,0,0
"6833",14805693,1,0,0
"6834",14805833,0,0,0
"6835",14805839,0,0,0
"6836",14805841,0,0,0
"6837",14805869,1,1,0
"6838",14805871,1,1,0
"6839",14805873,1,1,0
"6840",14805877,1,1,0
"6841",14805881,1,1,0
"6842",14805887,1,1,1
"6843",14805889,0,0,0
"6844",14805893,1,1,0
"6845",14805895,1,0,0
"6846",14805899,0,0,0
"6847",14805905,0,0,0
"6848",14805911,0,0,0
"6849",14805957,1,1,0
"6850",14806031,1,1,0
"6851",14806061,1,1,0
"6852",14806115,1,0,0
"6853",14806143,0,0,0
"6854",14806165,0,0,0
"6855",14806171,0,0,0
"6856",14806181,1,1,0
"6857",14806313,1,0,0
"6858",14806785,0,0,0
"6859",14806843,0,0,0
"6860",14806875,1,0,1
"6861",14806985,1,0,0
"6862",14807003,1,0,0
"6863",14807009,1,1,1
"6864",14807035,1,1,0
"6865",14807039,1,1,1
"6866",14807043,1,0,0
"6867",14807045,1,0,0
"6868",14807047,1,1,0
"6869",14807051,1,1,0
"6870",14807055,0,0,0
"6871",14807057,0,0,0
"6872",14807059,1,1,0
"6873",14807069,1,1,0
"6874",14807075,1,1,1
"6875",14807107,1,1,0
"6876",14807131,1,0,0
"6877",14807135,1,1,0
"6878",14807137,1,1,0
"6879",14807185,0,0,0
"6880",14807191,0,1,0
"6881",14807193,1,1,0
"6882",14807209,1,1,1
"6883",14807211,1,1,0
"6884",14807221,0,0,0
"6885",14807223,1,1,1
"6886",14807225,1,1,0
"6887",14807227,0,0,0
"6888",14807229,1,1,0
"6889",14807231,1,0,1
"6890",14807233,1,1,0
"6891",14807237,1,1,0
"6892",14809371,1,1,1
"6893",14809463,1,1,1
"6894",14809477,0,0,0
"6895",14818611,1,0,0
"6896",14818617,0,0,0
"6897",14818619,0,0,0
"6898",14818631,0,0,0
"6899",14818655,1,1,0
"6900",14818709,1,0,1
"6901",14818713,1,1,1
"6902",14818729,1,1,1
"6903",14818743,1,0,1
"6904",14818745,0,0,0
"6905",14818767,1,0,1
"6906",14818787,1,0,1
"6907",14818803,1,0,1
"6908",14818827,1,0,1
"6909",14818829,1,0,0
"6910",14818845,1,1,1
"6911",14818859,1,0,0
"6912",14818879,1,0,1
"6913",14818961,1,1,0
"6914",14818963,1,0,1
"6915",14818981,0,0,0
"6916",14818985,1,0,1
"6917",14818987,1,0,1
"6918",14818993,1,0,1
"6919",14818997,1,0,1
"6920",14818999,0,0,0
"6921",14819001,1,0,0
"6922",14819003,1,0,1
"6923",14819005,1,0,1
"6924",14819009,1,1,1
"6925",14819015,1,0,0
"6926",14819017,1,0,1
"6927",14819029,1,0,0
"6928",14819849,0,0,0
"6929",14819855,1,0,1
"6930",14819871,1,0,1
"6931",14819915,1,1,1
"6932",14819923,1,0,1
"6933",14819941,1,0,1
"6934",14819967,1,0,1
"6935",14819977,1,0,1
"6936",14820041,1,1,1
"6937",14820115,1,1,1
"6938",14820129,1,0,1
"6939",14820229,1,0,1
"6940",14820297,1,1,1
"6941",14820301,1,0,1
"6942",14820307,1,0,1
"6943",14820313,1,0,0
"6944",14820315,1,0,1
"6945",14820321,1,0,0
"6946",14820323,1,1,1
"6947",14820329,1,0,1
"6948",14820331,1,0,1
"6949",14820337,1,0,1
"6950",14820345,1,1,1
"6951",14820347,1,1,1
"6952",14820367,1,1,1
"6953",14820379,1,0,1
"6954",14820395,1,1,1
"6955",14820431,1,1,1
"6956",14820535,1,1,1
"6957",14820553,1,0,1
"6958",14820557,1,1,1
"6959",14820563,1,1,1
"6960",14820565,1,1,1
"6961",14820607,1,0,1
"6962",14834821,0,0,0
"6963",14834839,0,0,0
"6964",14834903,0,0,0
"6965",14834911,0,0,0
"6966",14834963,0,0,0
"6967",14834965,0,0,0
"6968",14834967,1,0,0
"6969",14834973,0,0,0
"6970",14834997,1,0,0
"6971",14834999,1,0,0
"6972",14835221,1,0,1
"6973",14835229,1,0,1
"6974",14835243,0,0,0
"6975",14835247,1,0,0
"6976",14835263,0,0,0
"6977",14835265,0,0,0
"6978",14835397,1,1,0
"6979",14835407,1,1,0
"6980",14835409,1,1,0
"6981",14835411,1,1,0
"6982",14835415,1,0,0
"6983",14835421,1,1,0
"6984",14835423,1,1,0
"6985",14835427,1,1,1
"6986",14835441,1,1,0
"6987",14835443,1,0,0
"6988",14835447,1,1,0
"6989",14835449,1,1,0
"6990",14835451,1,0,0
"6991",14835661,0,0,0
"6992",14835669,1,0,0
"6993",14835677,1,0,0
"6994",14835693,1,0,0
"6995",14835695,1,0,0
"6996",14835711,1,0,0
"6997",14835731,1,0,0
"6998",14835743,1,0,0
"6999",14835785,1,0,0
"7000",14835799,1,0,0
"7001",14835801,1,0,0
"7002",14835803,1,0,0
"7003",14835825,1,0,0
"7004",14835833,1,0,1
"7005",14835855,1,0,0
"7006",14835863,1,0,0
"7007",14835887,1,0,0
"7008",14835895,1,0,0
"7009",14835899,1,0,0
"7010",14835903,1,0,0
"7011",14835909,1,0,0
"7012",14835931,1,0,1
"7013",14835941,1,0,0
"7014",14835955,1,0,1
"7015",14836005,1,0,1
"7016",14836011,1,0,1
"7017",14836029,1,0,1
"7018",14836043,1,0,1
"7019",14836085,1,0,1
"7020",14836121,1,1,1
"7021",14836139,1,0,1
"7022",14836145,1,0,1
"7023",14836153,1,0,1
"7024",14836157,1,0,0
"7025",14836179,1,0,1
"7026",14836189,1,0,0
"7027",14836191,1,0,1
"7028",14836197,1,0,1
"7029",14836209,1,0,1
"7030",14836211,0,0,0
"7031",14836239,1,0,1
"7032",14836243,1,0,0
"7033",14836251,1,0,1
