Species,Variable,X,Y
BAS,Link,197.62,0.054456686
BAS,Link,204.4,0.062145894
BAS,Link,211.18,0.070388389
BAS,Link,217.96,0.070388389
BAS,Link,224.74,0.070388389
BAS,Link,231.52,0.070386754
BAS,Link,238.3,0.070386754
BAS,Link,245.08,0.070386754
BAS,Link,251.86,0.070386754
BAS,Link,258.64,0.070386754
BAS,Link,265.42,0.070386754
BAS,Link,272.2,0.070386754
BAS,Link,278.98,0.070386754
BAS,Link,285.76,0.070386754
BAS,Link,292.54,0.070386754
BAS,Link,299.32,0.070386754
BAS,Link,306.1,0.070386754
BAS,Link,312.88,0.070386754
BAS,Link,319.66,0.070386754
BAS,Link,326.44,0.070386754
BAS,Link,333.22,0.070386754
BAS,Link,340,0.070386754
BAS,WT_GDD,2537.0627,0.04593499
BAS,WT_GDD,2577.740938,0.04593499
BAS,WT_GDD,2618.419176,0.04593499
BAS,WT_GDD,2659.097414,0.04593499
BAS,WT_GDD,2699.775652,0.04593499
BAS,WT_GDD,2740.45389,0.04593499
BAS,WT_GDD,2781.132128,0.04593499
BAS,WT_GDD,2821.810366,0.04593499
BAS,WT_GDD,2862.488604,0.042502394
BAS,WT_GDD,2903.166842,0.042502394
BAS,WT_GDD,2943.84508,0.042502394
BAS,WT_GDD,2984.523318,0.042463769
BAS,WT_GDD,3025.201556,0.042463769
BAS,WT_GDD,3065.879794,0.042463769
BAS,WT_GDD,3106.558032,0.042463769
BAS,WT_GDD,3147.23627,0.042463769
BAS,WT_GDD,3187.914508,0.042463769
BAS,WT_GDD,3228.592746,0.042463769
BAS,WT_GDD,3269.270984,0.042473403
BAS,WT_GDD,3309.949222,0.042473403
BAS,WT_GDD,3350.62746,0.042484093
BAS,WT_GDD,3391.305698,0.042489187
BAS,WT_GDD,3431.983936,0.042496106
BAS,WT_GDD,3472.662174,0.042503746
BAS,WT_GDD,3513.340412,0.04251648
BAS,WT_GDD,3554.01865,0.042536249
BAS,WT_GDD,3594.696888,0.042682964
BAS,WT_GDD,3635.375126,0.042761213
BAS,WT_GDD,3676.053364,0.043305995
BAS,WT_GDD,3716.731602,0.043529382
BAS,WT_GDD,3757.40984,0.044459367
BAS,WT_GDD,3798.088078,0.045361669
BAS,WT_GDD,3838.766316,0.046860325
BAS,WT_GDD,3879.444554,0.046714762
BAS,WT_GDD,3920.122792,0.046714452
BAS,WT_GDD,3960.80103,0.046743296
BAS,WT_GDD,4001.479268,0.046780124
BAS,WT_GDD,4042.157506,0.046600185
BAS,WT_GDD,4082.835744,0.046452559
BAS,WT_GDD,4123.513982,0.046458516
BAS,WT_GDD,4164.19222,0.046669845
BAS,WT_GDD,4204.870458,0.046665048
BAS,WT_GDD,4245.548696,0.04674842
BAS,WT_GDD,4286.226934,0.064974078
BAS,WT_GDD,4326.905172,0.067147608
BAS,WT_GDD,4367.58341,0.066172777
BAS,WT_GDD,4408.261648,0.065673732
BAS,WT_GDD,4448.939886,0.065754879
BAS,WT_GDD,4489.618124,0.066841304
BAS,WT_GDD,4530.296362,0.066837009
BAS,WT_GDD,4570.9746,0.066837009
BAS,W_Forest,0,0.042550476
BAS,W_Forest,0.02,0.042550476
BAS,W_Forest,0.04,0.042572932
BAS,W_Forest,0.06,0.042644572
BAS,W_Forest,0.08,0.042605719
BAS,W_Forest,0.1,0.042590863
BAS,W_Forest,0.12,0.042470768
BAS,W_Forest,0.14,0.041977718
BAS,W_Forest,0.16,0.041726826
BAS,W_Forest,0.18,0.041700035
BAS,W_Forest,0.2,0.04156475
BAS,W_Forest,0.22,0.041394484
BAS,W_Forest,0.24,0.041351754
BAS,W_Forest,0.26,0.0413263
BAS,W_Forest,0.28,0.041315958
BAS,W_Forest,0.3,0.041221691
BAS,W_Forest,0.32,0.04121708
BAS,W_Forest,0.34,0.041312945
BAS,W_Forest,0.36,0.041406832
BAS,W_Forest,0.38,0.041570571
BAS,W_Forest,0.4,0.043527929
BAS,W_Forest,0.42,0.045213156
BAS,W_Forest,0.44,0.045221679
BAS,W_Forest,0.46,0.045287055
BAS,W_Forest,0.48,0.045316055
BAS,W_Forest,0.5,0.045813714
BAS,W_Forest,0.52,0.049761644
BAS,W_Forest,0.54,0.051218089
BAS,W_Forest,0.56,0.067767867
BAS,W_Forest,0.58,0.070857252
BAS,W_Forest,0.6,0.071504714
BAS,W_Forest,0.62,0.073218945
BAS,W_Forest,0.64,0.071833434
BAS,W_Forest,0.66,0.071767168
BAS,W_Forest,0.68,0.071778373
BAS,W_Forest,0.7,0.071763375
BAS,W_Forest,0.72,0.071763375
BAS,W_Forest,0.74,0.071780663
BAS,W_Forest,0.76,0.071917475
BAS,W_Forest,0.78,0.072329264
BAS,W_Forest,0.8,0.07264874
BAS,W_Forest,0.82,0.072920818
BAS,W_Forest,0.84,0.073266741
BAS,W_Forest,0.86,0.073250521
BAS,W_Forest,0.88,0.073208114
BAS,W_Forest,0.9,0.073231564
BAS,W_Forest,0.92,0.073555072
BAS,W_Forest,0.94,0.073802067
BAS,W_Forest,0.96,0.073802067
BAS,W_Forest,0.98,0.073802067
BAS,W_Forest,1,0.073802067
BAS,WT_Precip,850.3776,0.047862167
BAS,WT_Precip,858.055068,0.047862167
BAS,WT_Precip,865.732536,0.047862167
BAS,WT_Precip,873.410004,0.047862167
BAS,WT_Precip,881.087472,0.043895041
BAS,WT_Precip,888.76494,0.043638034
BAS,WT_Precip,896.442408,0.043566354
BAS,WT_Precip,904.119876,0.043520301
BAS,WT_Precip,911.797344,0.043523461
BAS,WT_Precip,919.474812,0.043571198
BAS,WT_Precip,927.15228,0.043606019
BAS,WT_Precip,934.829748,0.04323398
BAS,WT_Precip,942.507216,0.04323365
BAS,WT_Precip,950.184684,0.043105981
BAS,WT_Precip,957.862152,0.043087419
BAS,WT_Precip,965.53962,0.04291152
BAS,WT_Precip,973.217088,0.041066087
BAS,WT_Precip,980.894556,0.040827175
BAS,WT_Precip,988.572024,0.040759736
BAS,WT_Precip,996.249492,0.040571997
BAS,WT_Precip,1003.92696,0.040575245
BAS,WT_Precip,1011.604428,0.040571396
BAS,WT_Precip,1019.281896,0.040797463
BAS,WT_Precip,1026.959364,0.040728651
BAS,WT_Precip,1034.636832,0.040692726
BAS,WT_Precip,1042.3143,0.040680703
BAS,WT_Precip,1049.991768,0.040665656
BAS,WT_Precip,1057.669236,0.040642169
BAS,WT_Precip,1065.346704,0.040592905
BAS,WT_Precip,1073.024172,0.040551597
BAS,WT_Precip,1080.70164,0.040555224
BAS,WT_Precip,1088.379108,0.04055261
BAS,WT_Precip,1096.056576,0.040681061
BAS,WT_Precip,1103.734044,0.040745543
BAS,WT_Precip,1111.411512,0.040776932
BAS,WT_Precip,1119.08898,0.040785335
BAS,WT_Precip,1126.766448,0.040789163
BAS,WT_Precip,1134.443916,0.040863796
BAS,WT_Precip,1142.121384,0.040917538
BAS,WT_Precip,1149.798852,0.040930636
BAS,WT_Precip,1157.47632,0.041030133
BAS,WT_Precip,1165.153788,0.041030133
BAS,WT_Precip,1172.831256,0.04471099
BAS,WT_Precip,1180.508724,0.085494772
BAS,WT_Precip,1188.186192,0.089675392
BAS,WT_Precip,1195.86366,0.096051691
BAS,WT_Precip,1203.541128,0.094307224
BAS,WT_Precip,1211.218596,0.101807165
BAS,WT_Precip,1218.896064,0.101723296
BAS,WT_Precip,1226.573532,0.101718098
BAS,WT_Precip,1234.251,0.101718098
BAS,WT_Agri,0.003,0.06273541
BAS,WT_Agri,0.021804,0.06273541
BAS,WT_Agri,0.040608,0.062724576
BAS,WT_Agri,0.059412,0.062763214
BAS,WT_Agri,0.078216,0.058589471
BAS,WT_Agri,0.09702,0.057269918
BAS,WT_Agri,0.115824,0.05721612
BAS,WT_Agri,0.134628,0.056834625
BAS,WT_Agri,0.153432,0.054366784
BAS,WT_Agri,0.172236,0.048739337
BAS,WT_Agri,0.19104,0.047962073
BAS,WT_Agri,0.209844,0.044030414
BAS,WT_Agri,0.228648,0.042832148
BAS,WT_Agri,0.247452,0.042811572
BAS,WT_Agri,0.266256,0.042778695
BAS,WT_Agri,0.28506,0.042730926
BAS,WT_Agri,0.303864,0.042693667
BAS,WT_Agri,0.322668,0.042743195
BAS,WT_Agri,0.341472,0.042731708
BAS,WT_Agri,0.360276,0.042760271
BAS,WT_Agri,0.37908,0.042859057
BAS,WT_Agri,0.397884,0.043047595
BAS,WT_Agri,0.416688,0.042726647
BAS,WT_Agri,0.435492,0.042694918
BAS,WT_Agri,0.454296,0.042706231
BAS,WT_Agri,0.4731,0.043228221
BAS,WT_Agri,0.491904,0.043429265
BAS,WT_Agri,0.510708,0.043402264
BAS,WT_Agri,0.529512,0.043397776
BAS,WT_Agri,0.548316,0.043491347
BAS,WT_Agri,0.56712,0.04345999
BAS,WT_Agri,0.585924,0.0435109
BAS,WT_Agri,0.604728,0.043708449
BAS,WT_Agri,0.623532,0.044286767
BAS,WT_Agri,0.642336,0.044541939
BAS,WT_Agri,0.66114,0.044525564
BAS,WT_Agri,0.679944,0.044803033
BAS,WT_Agri,0.698748,0.044866683
BAS,WT_Agri,0.717552,0.044816154
BAS,WT_Agri,0.736356,0.04481226
BAS,WT_Agri,0.75516,0.044795217
BAS,WT_Agri,0.773964,0.04479388
BAS,WT_Agri,0.792768,0.04479388
BAS,WT_Agri,0.811572,0.04479388
BAS,WT_Agri,0.830376,0.04479388
BAS,WT_Agri,0.84918,0.04479388
BAS,WT_Agri,0.867984,0.04479388
BAS,WT_Agri,0.886788,0.04479388
BAS,WT_Agri,0.905592,0.04479388
BAS,WT_Agri,0.924396,0.04479388
BAS,WT_Agri,0.9432,0.04479388
BAS,WT_Jmin,0,0.044928854
BAS,WT_Jmin,4.099454,0.044928854
BAS,WT_Jmin,8.198908,0.044928854
BAS,WT_Jmin,12.298362,0.044928854
BAS,WT_Jmin,16.397816,0.044928854
BAS,WT_Jmin,20.49727,0.044928854
BAS,WT_Jmin,24.596724,0.044928854
BAS,WT_Jmin,28.696178,0.044928854
BAS,WT_Jmin,32.795632,0.044928854
BAS,WT_Jmin,36.895086,0.044928854
BAS,WT_Jmin,40.99454,0.044928854
BAS,WT_Jmin,45.093994,0.044928854
BAS,WT_Jmin,49.193448,0.044928854
BAS,WT_Jmin,53.292902,0.044928854
BAS,WT_Jmin,57.392356,0.044928854
BAS,WT_Jmin,61.49181,0.044928854
BAS,WT_Jmin,65.591264,0.044928854
BAS,WT_Jmin,69.690718,0.044928854
BAS,WT_Jmin,73.790172,0.044928854
BAS,WT_Jmin,77.889626,0.044928854
BAS,WT_Jmin,81.98908,0.044928854
BAS,WT_Jmin,86.088534,0.044928854
BAS,WT_Jmin,90.187988,0.044928854
BAS,WT_Jmin,94.287442,0.044928854
BAS,WT_Jmin,98.386896,0.044928854
BAS,WT_Jmin,102.48635,0.044928854
BAS,WT_Jmin,106.585804,0.044928854
BAS,WT_Jmin,110.685258,0.044928854
BAS,WT_Jmin,114.784712,0.044928854
BAS,WT_Jmin,118.884166,0.044928854
BAS,WT_Jmin,122.98362,0.044928854
BAS,WT_Jmin,127.083074,0.044928854
BAS,WT_Jmin,131.182528,0.044928854
BAS,WT_Jmin,135.281982,0.044928854
BAS,WT_Jmin,139.381436,0.044928854
BAS,WT_Jmin,143.48089,0.044928854
BAS,WT_Jmin,147.580344,0.044928854
BAS,WT_Jmin,151.679798,0.044928854
BAS,WT_Jmin,155.779252,0.044928854
BAS,WT_Jmin,159.878706,0.044931825
BAS,WT_Jmin,163.97816,0.043565683
BAS,WT_Jmin,168.077614,0.043563454
BAS,WT_Jmin,172.177068,0.043568539
BAS,WT_Jmin,176.276522,0.043596844
BAS,WT_Jmin,180.375976,0.044306137
BAS,WT_Jmin,184.47543,0.047932224
BAS,WT_Jmin,188.574884,0.047331341
BAS,WT_Jmin,192.674338,0.0532791
BAS,WT_Jmin,196.773792,0.052477701
BAS,WT_Jmin,200.873246,0.053475067
BAS,WT_Jmin,204.9727,0.053475067
BAS,WT_Urban,0,0.044001826
BAS,WT_Urban,0.018412,0.047003635
BAS,WT_Urban,0.036824,0.047895714
BAS,WT_Urban,0.055236,0.0485327
BAS,WT_Urban,0.073648,0.048573542
BAS,WT_Urban,0.09206,0.048698712
BAS,WT_Urban,0.110472,0.048707269
BAS,WT_Urban,0.128884,0.048707269
BAS,WT_Urban,0.147296,0.048707269
BAS,WT_Urban,0.165708,0.048707269
BAS,WT_Urban,0.18412,0.048707269
BAS,WT_Urban,0.202532,0.048707269
BAS,WT_Urban,0.220944,0.048707269
BAS,WT_Urban,0.239356,0.048676341
BAS,WT_Urban,0.257768,0.048672493
BAS,WT_Urban,0.27618,0.048663163
BAS,WT_Urban,0.294592,0.048663163
BAS,WT_Urban,0.313004,0.048659324
BAS,WT_Urban,0.331416,0.048659324
BAS,WT_Urban,0.349828,0.048659324
BAS,WT_Urban,0.36824,0.048659324
BAS,WT_Urban,0.386652,0.048659324
BAS,WT_Urban,0.405064,0.048659324
BAS,WT_Urban,0.423476,0.048659324
BAS,WT_Urban,0.441888,0.048659324
BAS,WT_Urban,0.4603,0.048659324
BAS,WT_Urban,0.478712,0.048659324
BAS,WT_Urban,0.497124,0.048659324
BAS,WT_Urban,0.515536,0.048659324
BAS,WT_Urban,0.533948,0.048659324
BAS,WT_Urban,0.55236,0.048659324
BAS,WT_Urban,0.570772,0.048659324
BAS,WT_Urban,0.589184,0.048659324
BAS,WT_Urban,0.607596,0.048659324
BAS,WT_Urban,0.626008,0.048659324
BAS,WT_Urban,0.64442,0.048659324
BAS,WT_Urban,0.662832,0.048659324
BAS,WT_Urban,0.681244,0.048659324
BAS,WT_Urban,0.699656,0.048659324
BAS,WT_Urban,0.718068,0.048659324
BAS,WT_Urban,0.73648,0.048659324
BAS,WT_Urban,0.754892,0.048659324
BAS,WT_Urban,0.773304,0.048659324
BAS,WT_Urban,0.791716,0.048659324
BAS,WT_Urban,0.810128,0.048659324
BAS,WT_Urban,0.82854,0.048659324
BAS,WT_Urban,0.846952,0.048659324
BAS,WT_Urban,0.865364,0.048659324
BAS,WT_Urban,0.883776,0.048659324
BAS,WT_Urban,0.902188,0.048659324
BAS,WT_Urban,0.9206,0.048659324
BAS,WT_Perm,18.9582,0.043790697
BAS,WT_Perm,40.093288,0.043790697
BAS,WT_Perm,61.228376,0.043790697
BAS,WT_Perm,82.363464,0.043948565
BAS,WT_Perm,103.498552,0.045034951
BAS,WT_Perm,124.63364,0.04815099
BAS,WT_Perm,145.768728,0.049470725
BAS,WT_Perm,166.903816,0.049199146
BAS,WT_Perm,188.038904,0.049199146
BAS,WT_Perm,209.173992,0.049188643
BAS,WT_Perm,230.30908,0.049188643
BAS,WT_Perm,251.444168,0.049188643
BAS,WT_Perm,272.579256,0.049188643
BAS,WT_Perm,293.714344,0.049188643
BAS,WT_Perm,314.849432,0.049188643
BAS,WT_Perm,335.98452,0.049188643
BAS,WT_Perm,357.119608,0.049188643
BAS,WT_Perm,378.254696,0.049188643
BAS,WT_Perm,399.389784,0.049188643
BAS,WT_Perm,420.524872,0.049188643
BAS,WT_Perm,441.65996,0.049188643
BAS,WT_Perm,462.795048,0.049188643
BAS,WT_Perm,483.930136,0.049188643
BAS,WT_Perm,505.065224,0.049188643
BAS,WT_Perm,526.200312,0.049188643
BAS,WT_Perm,547.3354,0.049188643
BAS,WT_Perm,568.470488,0.049188643
BAS,WT_Perm,589.605576,0.049188643
BAS,WT_Perm,610.740664,0.049188643
BAS,WT_Perm,631.875752,0.049188643
BAS,WT_Perm,653.01084,0.049188643
BAS,WT_Perm,674.145928,0.049188643
BAS,WT_Perm,695.281016,0.049188643
BAS,WT_Perm,716.416104,0.049188643
BAS,WT_Perm,737.551192,0.049188643
BAS,WT_Perm,758.68628,0.049188643
BAS,WT_Perm,779.821368,0.049188643
BAS,WT_Perm,800.956456,0.049188643
BAS,WT_Perm,822.091544,0.049188643
BAS,WT_Perm,843.226632,0.049188643
BAS,WT_Perm,864.36172,0.049188643
BAS,WT_Perm,885.496808,0.049188643
BAS,WT_Perm,906.631896,0.049188643
BAS,WT_Perm,927.766984,0.049188643
BAS,WT_Perm,948.902072,0.049188643
BAS,WT_Perm,970.03716,0.049188643
BAS,WT_Perm,991.172248,0.049188643
BAS,WT_Perm,1012.307336,0.049188643
BAS,WT_Perm,1033.442424,0.049188643
BAS,WT_Perm,1054.577512,0.049188643
BAS,WT_Perm,1075.7126,0.049188643
BGS,WT_Perm,18.9582,0.017822761
BGS,WT_Perm,40.093288,0.017822761
BGS,WT_Perm,61.228376,0.017822761
BGS,WT_Perm,82.363464,0.017916343
BGS,WT_Perm,103.498552,0.017578407
BGS,WT_Perm,124.63364,0.018490872
BGS,WT_Perm,145.768728,0.024759191
BGS,WT_Perm,166.903816,0.029517289
BGS,WT_Perm,188.038904,0.030808201
BGS,WT_Perm,209.173992,0.030808201
BGS,WT_Perm,230.30908,0.030808201
BGS,WT_Perm,251.444168,0.030808201
BGS,WT_Perm,272.579256,0.030808201
BGS,WT_Perm,293.714344,0.030801763
BGS,WT_Perm,314.849432,0.030801763
BGS,WT_Perm,335.98452,0.030801763
BGS,WT_Perm,357.119608,0.030801763
BGS,WT_Perm,378.254696,0.030801763
BGS,WT_Perm,399.389784,0.030801763
BGS,WT_Perm,420.524872,0.030801763
BGS,WT_Perm,441.65996,0.030801763
BGS,WT_Perm,462.795048,0.030801763
BGS,WT_Perm,483.930136,0.030801763
BGS,WT_Perm,505.065224,0.030801763
BGS,WT_Perm,526.200312,0.030801763
BGS,WT_Perm,547.3354,0.030801763
BGS,WT_Perm,568.470488,0.030801763
BGS,WT_Perm,589.605576,0.030801763
BGS,WT_Perm,610.740664,0.030801763
BGS,WT_Perm,631.875752,0.030801763
BGS,WT_Perm,653.01084,0.030801763
BGS,WT_Perm,674.145928,0.030801763
BGS,WT_Perm,695.281016,0.030801763
BGS,WT_Perm,716.416104,0.030801763
BGS,WT_Perm,737.551192,0.030801763
BGS,WT_Perm,758.68628,0.030801763
BGS,WT_Perm,779.821368,0.030801763
BGS,WT_Perm,800.956456,0.030801763
BGS,WT_Perm,822.091544,0.030801763
BGS,WT_Perm,843.226632,0.030801763
BGS,WT_Perm,864.36172,0.030801763
BGS,WT_Perm,885.496808,0.030801763
BGS,WT_Perm,906.631896,0.030801763
BGS,WT_Perm,927.766984,0.030801763
BGS,WT_Perm,948.902072,0.030801763
BGS,WT_Perm,970.03716,0.030801763
BGS,WT_Perm,991.172248,0.030801763
BGS,WT_Perm,1012.307336,0.030801763
BGS,WT_Perm,1033.442424,0.030801763
BGS,WT_Perm,1054.577512,0.030801763
BGS,WT_Perm,1075.7126,0.030801763
BGS,WT_Forest,0,0.019888488
BGS,WT_Forest,0.018384,0.019005893
BGS,WT_Forest,0.036768,0.018728028
BGS,WT_Forest,0.055152,0.017749957
BGS,WT_Forest,0.073536,0.01773042
BGS,WT_Forest,0.09192,0.017724834
BGS,WT_Forest,0.110304,0.017722473
BGS,WT_Forest,0.128688,0.017722473
BGS,WT_Forest,0.147072,0.017722473
BGS,WT_Forest,0.165456,0.01772097
BGS,WT_Forest,0.18384,0.01772097
BGS,WT_Forest,0.202224,0.017721328
BGS,WT_Forest,0.220608,0.017724119
BGS,WT_Forest,0.238992,0.017735855
BGS,WT_Forest,0.257376,0.017741223
BGS,WT_Forest,0.27576,0.01775711
BGS,WT_Forest,0.294144,0.017859197
BGS,WT_Forest,0.312528,0.017857243
BGS,WT_Forest,0.330912,0.017869837
BGS,WT_Forest,0.349296,0.017902855
BGS,WT_Forest,0.36768,0.01796129
BGS,WT_Forest,0.386064,0.018001041
BGS,WT_Forest,0.404448,0.018298529
BGS,WT_Forest,0.422832,0.018436412
BGS,WT_Forest,0.441216,0.018539426
BGS,WT_Forest,0.4596,0.019845438
BGS,WT_Forest,0.477984,0.031211626
BGS,WT_Forest,0.496368,0.026994369
BGS,WT_Forest,0.514752,0.027030983
BGS,WT_Forest,0.533136,0.027099429
BGS,WT_Forest,0.55152,0.027153563
BGS,WT_Forest,0.569904,0.027171421
BGS,WT_Forest,0.588288,0.027364002
BGS,WT_Forest,0.606672,0.028559839
BGS,WT_Forest,0.625056,0.033563446
BGS,WT_Forest,0.64344,0.033655233
BGS,WT_Forest,0.661824,0.03628458
BGS,WT_Forest,0.680208,0.036365219
BGS,WT_Forest,0.698592,0.042746858
BGS,WT_Forest,0.716976,0.042719129
BGS,WT_Forest,0.73536,0.045740714
BGS,WT_Forest,0.753744,0.047303606
BGS,WT_Forest,0.772128,0.047287255
BGS,WT_Forest,0.790512,0.047307869
BGS,WT_Forest,0.808896,0.051401572
BGS,WT_Forest,0.82728,0.063915923
BGS,WT_Forest,0.845664,0.063912739
BGS,WT_Forest,0.864048,0.064671468
BGS,WT_Forest,0.882432,0.066971974
BGS,WT_Forest,0.900816,0.066957515
BGS,WT_Forest,0.9192,0.066957515
BGS,WT_Slope,0.0464,0.020550177
BGS,WT_Slope,0.217836,0.02004637
BGS,WT_Slope,0.389272,0.017938587
BGS,WT_Slope,0.560708,0.017590099
BGS,WT_Slope,0.732144,0.017559359
BGS,WT_Slope,0.90358,0.017538963
BGS,WT_Slope,1.075016,0.017538963
BGS,WT_Slope,1.246452,0.01753746
BGS,WT_Slope,1.417888,0.01753746
BGS,WT_Slope,1.589324,0.01753746
BGS,WT_Slope,1.76076,0.01753746
BGS,WT_Slope,1.932196,0.01753746
BGS,WT_Slope,2.103632,0.01753746
BGS,WT_Slope,2.275068,0.01753746
BGS,WT_Slope,2.446504,0.017539178
BGS,WT_Slope,2.61794,0.017539178
BGS,WT_Slope,2.789376,0.017551614
BGS,WT_Slope,2.960812,0.017588111
BGS,WT_Slope,3.132248,0.017612861
BGS,WT_Slope,3.303684,0.017669272
BGS,WT_Slope,3.47512,0.018159299
BGS,WT_Slope,3.646556,0.018648332
BGS,WT_Slope,3.817992,0.018665129
BGS,WT_Slope,3.989428,0.018804843
BGS,WT_Slope,4.160864,0.018982006
BGS,WT_Slope,4.3323,0.019285516
BGS,WT_Slope,4.503736,0.019881876
BGS,WT_Slope,4.675172,0.023634188
BGS,WT_Slope,4.846608,0.025145908
BGS,WT_Slope,5.018044,0.024731584
BGS,WT_Slope,5.18948,0.025130191
BGS,WT_Slope,5.360916,0.031987631
BGS,WT_Slope,5.532352,0.037229042
BGS,WT_Slope,5.703788,0.037624399
BGS,WT_Slope,5.875224,0.037943069
BGS,WT_Slope,6.04666,0.041444699
BGS,WT_Slope,6.218096,0.041531959
BGS,WT_Slope,6.389532,0.04165265
BGS,WT_Slope,6.560968,0.043394181
BGS,WT_Slope,6.732404,0.043417398
BGS,WT_Slope,6.90384,0.043518237
BGS,WT_Slope,7.075276,0.043534385
BGS,WT_Slope,7.246712,0.043564602
BGS,WT_Slope,7.418148,0.045060629
BGS,WT_Slope,7.589584,0.04868306
BGS,WT_Slope,7.76102,0.05051433
BGS,WT_Slope,7.932456,0.088883129
BGS,WT_Slope,8.103892,0.088899478
BGS,WT_Slope,8.275328,0.08899431
BGS,WT_Slope,8.446764,0.088819042
BGS,WT_Slope,8.6182,0.092855954
BGS,W_Slope,0,0.017258748
BGS,W_Slope,0.191304,0.017258748
BGS,W_Slope,0.382608,0.017261908
BGS,W_Slope,0.573912,0.017204959
BGS,W_Slope,0.765216,0.017198467
BGS,W_Slope,0.95652,0.017198467
BGS,W_Slope,1.147824,0.01720362
BGS,W_Slope,1.339128,0.017213799
BGS,W_Slope,1.530432,0.017259368
BGS,W_Slope,1.721736,0.017296952
BGS,W_Slope,1.91304,0.017297596
BGS,W_Slope,2.104344,0.017304466
BGS,W_Slope,2.295648,0.017328601
BGS,W_Slope,2.486952,0.017549933
BGS,W_Slope,2.678256,0.017815761
BGS,W_Slope,2.86956,0.01786561
BGS,W_Slope,3.060864,0.017903732
BGS,W_Slope,3.252168,0.017910195
BGS,W_Slope,3.443472,0.017923492
BGS,W_Slope,3.634776,0.017954353
BGS,W_Slope,3.82608,0.018150756
BGS,W_Slope,4.017384,0.018215331
BGS,W_Slope,4.208688,0.018261925
BGS,W_Slope,4.399992,0.018303407
BGS,W_Slope,4.591296,0.018783745
BGS,W_Slope,4.7826,0.019035334
BGS,W_Slope,4.973904,0.019237132
BGS,W_Slope,5.165208,0.019323162
BGS,W_Slope,5.356512,0.019464847
BGS,W_Slope,5.547816,0.020201219
BGS,W_Slope,5.73912,0.021122292
BGS,W_Slope,5.930424,0.02360226
BGS,W_Slope,6.121728,0.030280736
BGS,W_Slope,6.313032,0.039614066
BGS,W_Slope,6.504336,0.039621776
BGS,W_Slope,6.69564,0.039984471
BGS,W_Slope,6.886944,0.040082527
BGS,W_Slope,7.078248,0.041772316
BGS,W_Slope,7.269552,0.052126078
BGS,W_Slope,7.460856,0.057830678
BGS,W_Slope,7.65216,0.057744098
BGS,W_Slope,7.843464,0.063167935
BGS,W_Slope,8.034768,0.086555036
BGS,W_Slope,8.226072,0.094066952
BGS,W_Slope,8.417376,0.094123518
BGS,W_Slope,8.60868,0.096855956
BGS,W_Slope,8.799984,0.096857063
BGS,W_Slope,8.991288,0.096857063
BGS,W_Slope,9.182592,0.096857063
BGS,W_Slope,9.373896,0.096857063
BGS,W_Slope,9.5652,0.096857063
BGS,WT_Urban,0,0.021072893
BGS,WT_Urban,0.018412,0.019656153
BGS,WT_Urban,0.036824,0.02123056
BGS,WT_Urban,0.055236,0.021393802
BGS,WT_Urban,0.073648,0.021342604
BGS,WT_Urban,0.09206,0.021342604
BGS,WT_Urban,0.110472,0.021342604
BGS,WT_Urban,0.128884,0.021342604
BGS,WT_Urban,0.147296,0.021342604
BGS,WT_Urban,0.165708,0.02133964
BGS,WT_Urban,0.18412,0.021333309
BGS,WT_Urban,0.202532,0.021333309
BGS,WT_Urban,0.220944,0.021333309
BGS,WT_Urban,0.239356,0.021325554
BGS,WT_Urban,0.257768,0.02132382
BGS,WT_Urban,0.27618,0.02132382
BGS,WT_Urban,0.294592,0.021309757
BGS,WT_Urban,0.313004,0.021309757
BGS,WT_Urban,0.331416,0.021309757
BGS,WT_Urban,0.349828,0.021309757
BGS,WT_Urban,0.36824,0.021309757
BGS,WT_Urban,0.386652,0.021309757
BGS,WT_Urban,0.405064,0.021309757
BGS,WT_Urban,0.423476,0.021309757
BGS,WT_Urban,0.441888,0.021309757
BGS,WT_Urban,0.4603,0.021309757
BGS,WT_Urban,0.478712,0.021309757
BGS,WT_Urban,0.497124,0.021309757
BGS,WT_Urban,0.515536,0.021309757
BGS,WT_Urban,0.533948,0.021309757
BGS,WT_Urban,0.55236,0.021309757
BGS,WT_Urban,0.570772,0.021309757
BGS,WT_Urban,0.589184,0.021309757
BGS,WT_Urban,0.607596,0.021309757
BGS,WT_Urban,0.626008,0.021309757
BGS,WT_Urban,0.64442,0.021309757
BGS,WT_Urban,0.662832,0.021309757
BGS,WT_Urban,0.681244,0.021309757
BGS,WT_Urban,0.699656,0.021309757
BGS,WT_Urban,0.718068,0.021309757
BGS,WT_Urban,0.73648,0.021309757
BGS,WT_Urban,0.754892,0.021309757
BGS,WT_Urban,0.773304,0.021309757
BGS,WT_Urban,0.791716,0.021309757
BGS,WT_Urban,0.810128,0.021309757
BGS,WT_Urban,0.82854,0.021309757
BGS,WT_Urban,0.846952,0.021309757
BGS,WT_Urban,0.865364,0.021309757
BGS,WT_Urban,0.883776,0.021309757
BGS,WT_Urban,0.902188,0.021309757
BGS,WT_Urban,0.9206,0.021309757
BGS,W_Perm,22,0.020455161
BGS,W_Perm,45.64,0.020455161
BGS,W_Perm,69.28,0.018746413
BGS,W_Perm,92.92,0.018755252
BGS,W_Perm,116.56,0.020409763
BGS,W_Perm,140.2,0.020841878
BGS,W_Perm,163.84,0.021011297
BGS,W_Perm,187.48,0.022784758
BGS,W_Perm,211.12,0.023096586
